  2009      1     14      7     30      0      45.73      24.14      -5.80       2.62 
  2009      1     14      8      0      0      37.84      24.20      -9.20      -2.32 
  2009      1     14      8     30      0      39.86      24.26       5.66      -3.32 
  2009      1     14      9      0      0      36.01      24.31      -4.41      -4.04 
  2009      1     14      9     30      0      39.28      24.32       8.04       1.20 
  2009      1     14     10      0      0      37.84      24.34      10.66      -0.76 
  2009      1     14     10     30      0      29.86      24.36      -3.01      -4.02 
  2009      1     14     11      0      0      17.26      24.36      11.41     -12.75 
  2009      1     14     11     30      0      -2.46      24.35      10.49     -10.75 
  2009      1     14     12      0      0      -9.01      24.34       7.89      -5.65 
  2009      1     14     12     30      0     -21.03      24.34       5.32      -7.56 
  2009      1     14     13      0      0     -24.01      24.35       1.02       6.02 
  2009      1     14     13     30      0     -30.94      24.35      -3.31      13.01 
  2009      1     14     14      0      0     -25.84      24.38      -2.17       4.30 
  2009      1     14     14     30      0     -21.99      24.43      -3.14      12.32 
  2009      1     14     15      0      0     -18.05      24.38      -9.64      28.14 
  2009      1     14     15     30      0     -14.87      24.17      -4.42      26.69 
  2009      1     14     16      0      0     -11.60      23.98     -10.24      -7.48 
  2009      1     14     16     30      0       8.98      23.83       0.43     -12.55 
  2009      1     14     17      0      0      25.53      23.74      12.60     -19.71 
  2009      1     14     17     30      0      39.28      23.74     -15.87      -2.10 
  2009      1     14     18      0      0      47.17      23.76     -14.14      -9.59 
  2009      1     14     18     30      0      43.61      23.78     -31.24     -29.99 
  2009      1     14     19      0      0      47.17      23.78     -16.42     -31.44 
  2009      1     14     19     30      0      48.61      23.75       0.54      -1.61 
  2009      1     14     20      0      0      42.46      23.70      -5.45     -18.27 
  2009      1     14     20     30      0      32.94      23.65       1.80      -1.00 
  2009      1     14     21      0      0      21.49      23.63      -5.56      -4.40 
  2009      1     14     21     30      0      13.89      23.63      -6.00     -49.51 
  2009      1     14     22      0      0      11.00      23.66      12.79     -25.25 
  2009      1     14     22     30      0       6.48      23.68      -9.78     -23.04 
  2009      1     14     23      0      0      -5.83      23.68      -2.12     -32.13 
  2009      1     14     23     30      0     -10.35      23.69     -33.81     -27.36 
  2009      1     15      0      0      0     -24.40      23.69      15.35     -44.92 
  2009      1     15      0     30      0     -32.38      23.70      27.16      27.85 
  2009      1     15      1      0      0     -49.41      23.69      10.16     -49.51 
  2009      1     15      1     30      0     -83.37      23.70     -25.83     -48.72 
  2009      1     15      2      0      0     -65.00      23.70     -29.19     -43.07 
  2009      1     15      2     30      0     -50.37      23.75     -25.26     -49.51 
  2009      1     15      3      0      0     -79.91      23.81      -6.46     -33.67 
  2009      1     15      3     30      0     -61.92      23.85     -11.07     -36.94 
  2009      1     15      4      0      0     -57.40      23.83      -2.07     -41.60 
  2009      1     15      4     30      0     -43.25      23.77      27.16       7.14 
  2009      1     15      5      0      0     -16.99      23.70      27.16       4.01 
  2009      1     15      5     30      0     -14.49      23.62      26.92      24.14 
  2009      1     15      6      0      0     -12.18      23.56      11.67     -29.15 
  2009      1     15      6     30      0       5.62      23.55      11.38     -37.25 
  2009      1     15      7      0      0       5.71      23.73      -7.39     -39.11 
